date,mean_temp,max_temp,min_temp,dew_point,avg_humidity,max_humidity,min_humidity,precipitation,sea_level_pressure,wind_speed,max_wind_speed,visibility
2017-12-01,0,1,-1,-0,99,100,93,0.0,1012.16,3,7,3.6
2017-12-10,-2,2,-7,-4,95,100,80,0.0,1009.58,6,18,6.2
2017-12-11,7,14,1,5,88,100,63,0.0,999.17,10,24,9.5
2017-12-12,9,13,5,7,89,100,67,0.0,1006.96,9,24,10.0
2017-12-13,3,6,0,1,98,100,87,0.0,1016.46,6,24,5.6
2017-12-14,2,5,0,3,97,100,81,0.0,1005.77,5,13,8.9
2017-12-15,5,8,1,5,97,100,87,0.0,998.60,5,13,8.7
2017-12-16,0,4,-3,-0,96,100,81,0.0,1006.78,3,7,7.2
2017-12-17,-3,-2,-4,-3,99,100,93,0.0,1018.23,3,7,1.7
2017-12-18,-3,-2,-4,-4,97,100,93,0.0,1023.77,3,7,5.1
2017-12-19,-5,-4,-6,-5,96,100,93,0.0,1030.66,4,11,4.3
2017-12-02,-2,2,-6,-2,95,100,81,0.0,1018.52,4,13,5.2
2017-12-20,-2,1,-5,-4,92,100,80,0.0,1031.89,4,9,7.1
2017-12-21,-4,-1,-8,-5,94,100,86,0.0,1032.39,3,7,6.9
2017-12-22,-2,1,-6,-3,97,100,87,0.0,1030.17,3,9,2.8
2017-12-23,-3,-2,-4,-3,98,100,93,0.0,1029.34,2,7,0.4
2017-12-24,-2,4,-7,-3,97,100,87,0.0,1025.73,3,7,5.7
2017-12-25,0,7,-7,-2,94,100,76,0.0,1023.53,4,13,7.3
2017-12-26,2,6,-1,2,97,100,87,0.0,1014.48,10,17,9.8
2017-12-27,4,8,1,4,94,100,87,0.0,997.73,5,18,9.4
2017-12-28,4,6,1,3,96,100,75,0.0,991.40,7,18,7.9
2017-12-29,-1,2,-4,-1,99,100,93,0.0,1008.51,4,13,3.9
2017-12-03,-5,-1,-9,-5,94,100,80,0.0,1021.06,4,11,9.1
2017-12-30,-2,0,-4,-2,98,100,93,0.0,1014.00,3,7,5.6
2017-12-31,2,8,-5,-1,91,100,66,0.0,1017.45,6,17,9.8
2017-12-04,-8,-4,-12,-9,93,100,85,0.0,1025.09,3,7,8.9
2017-12-05,-4,1,-10,-7,92,100,75,0.0,1030.91,3,7,9.3
2017-12-06,-2,4,-8,-5,93,100,75,0.0,1029.80,3,9,7.8
2017-12-07,-3,2,-8,-3,95,100,87,0.0,1026.46,7,15,9.7
2017-12-08,3,5,0,2,97,100,93,0.0,1013.23,7,13,7.2
2017-12-09,-2,1,-6,-2,96,100,74,0.0,1009.93,5,13,7.1
2017-01-01,-4,5,-12,-10,79,93,39,0.0,1023.81,2,6,n/a
2017-01-10,-8,-5,-10,-10,74,86,58,0.0,1017.27,7,20,8.8
2017-01-11,-10,-4,-17,-15,71,85,46,0.0,1018.69,3,7,10.0
2017-01-12,-6,1,-13,-9,75,93,59,0.0,1015.40,7,20,9.9
2017-01-13,1,3,-1,0,93,100,81,0.0,999.73,6,18,7.8
2017-01-14,-1,1,-3,-2,94,100,80,0.0,1006.37,4,9,5.9
2017-01-15,-3,0,-6,-5,95,100,80,0.0,1016.91,4,13,4.0
2017-01-16,-4,0,-7,-6,87,100,69,0.0,1017.21,3,7,9.2
2017-01-17,-0,3,-4,-7,70,86,38,0.0,1021.79,7,24,10.0
2017-01-18,-2,0,-4,-7,70,86,60,0.0,1028.77,6,15,10.0
2017-01-19,-2,2,-7,-8,67,86,48,0.0,1033.02,7,17,10.0
2017-01-02,-2,8,-11,-7,74,93,39,0.0,1017.52,4,15,10.0
2017-01-20,-6,0,-11,-9,80,93,55,0.0,1034.75,3,7,9.5
2017-01-21,-6,-1,-12,-10,83,93,64,0.0,1032.31,3,9,7.0
2017-01-22,-9,-6,-12,-10,92,100,85,0.0,1031.67,3,6,2.9
2017-01-23,-7,-4,-10,-8,90,93,80,0.0,1025.63,3,7,3.6
2017-01-24,-8,-5,-11,-9,87,93,80,0.0,1023.17,3,11,4.3
2017-01-25,-4,-3,-6,-8,76,86,69,0.0,1028.17,4,11,8.0
2017-01-26,-2,0,-4,-8,69,80,55,0.0,1030.96,5,13,10.0
2017-01-27,-4,1,-9,-9,71,93,52,0.0,1028.42,6,17,10.0
2017-01-28,-3,5,-11,-8,81,93,53,0.0,1023.65,2,7,n/a
2017-01-29,-7,-5,-9,-7,93,100,86,0.0,1025.13,1,6,1.6
2017-01-03,-2,4,-8,-5,77,93,52,0.0,1021.35,3,7,10.0
2017-01-30,-6,-5,-6,-7,95,100,93,0.0,1023.23,2,6,1.9
2017-01-31,-2,1,-6,-2,95,100,93,0.0,1019.25,2,9,2.1
2017-01-04,-3,4,-10,-7,83,100,52,0.0,1011.04,2,7,9.3
2017-01-05,-2,4,-9,-15,49,100,17,0.0,1013.63,10,33,10.0
2017-01-06,-4,-2,-7,-22,23,28,19,0.0,1026.65,21,35,10.0
2017-01-07,-10,-4,-15,-18,52,68,35,0.0,1028.54,2,6,10.0
2017-01-08,-10,-6,-13,-13,77,92,58,0.0,1024.60,1,7,10.0
2017-01-09,-10,-4,-15,-11,86,93,74,0.0,1022.37,1,7,8.8
2017-02-01,2,3,1,1,98,100,93,0.0,1019.06,2,7,1.0
2017-02-10,0,1,-1,-2,90,93,80,0.0,1025.15,1,7,6.3
2017-02-11,0,1,-1,-1,91,100,81,0.0,1025.25,2,6,3.9
2017-02-12,1,2,0,-0,94,100,87,0.0,1028.69,2,6,2.3
2017-02-13,1,2,0,-0,92,100,87,0.0,1032.46,3,13,2.3
2017-02-14,1,5,-4,-2,87,100,65,0.0,1034.81,4,9,4.8
2017-02-15,2,8,-5,-3,92,100,62,0.0,1035.10,3,7,2.8
2017-02-16,4,12,-5,-2,80,100,41,0.0,1031.64,3,7,8.0
2017-02-17,4,12,-5,-1,79,100,47,0.0,1023.34,4,13,6.7
2017-02-18,4,9,0,1,83,100,57,0.0,1023.65,3,15,7.6
2017-02-19,3,9,-3,-0,81,100,46,0.0,1023.75,3,7,10.0
2017-02-02,4,8,1,3,95,100,87,0.0,1019.00,4,11,7.0
2017-02-20,4,10,-3,-2,80,100,50,0.0,1021.40,3,7,10.0
2017-02-21,3,8,-2,0,84,93,66,0.0,1016.79,4,13,9.8
2017-02-22,5,10,0,2,82,100,66,0.0,1016.15,6,18,8.7
2017-02-23,6,10,3,3,77,87,66,0.0,1012.98,5,15,10.0
2017-02-24,4,9,0,4,87,100,71,0.0,1008.79,7,17,8.4
2017-02-25,2,8,-3,-1,85,100,50,0.0,1021.88,4,9,8.3
2017-02-26,2,10,-5,-2,80,100,40,0.0,1019.87,3,7,7.3
2017-02-27,6,14,-2,-2,67,100,23,0.0,1015.00,5,15,10.0
2017-02-28,8,11,5,3,70,87,58,0.0,1005.77,9,17,10.0
2017-02-03,5,7,3,5,98,100,93,0.0,1012.77,4,9,8.9
2017-02-04,4,9,0,3,95,100,82,0.0,1007.46,3,7,5.9
2017-02-05,2,6,-1,2,97,100,93,0.0,1006.85,3,13,3.5
2017-02-06,4,6,2,3,96,100,87,0.0,1005.98,6,15,9.4
2017-02-07,2,4,0,1,96,100,87,0.0,1015.00,2,11,7.4
2017-02-08,1,2,-1,-1,86,100,75,0.0,1019.83,5,15,7.0
2017-02-09,-1,0,-2,-4,81,93,75,0.0,1025.32,5,11,8.9
2017-03-01,4,9,-2,2,88,100,66,0.0,1007.35,8,20,9.9
2017-03-10,8,14,1,-4,51,100,23,0.0,1016.94,13,37,10.0
2017-03-11,8,14,0,-6,41,87,24,0.0,1020.06,14,32,10.0
2017-03-12,4,11,-4,-3,63,93,40,0.0,1017.23,6,18,10.0
2017-03-13,4,12,-4,-2,66,93,38,0.0,1022.48,4,9,10.0
2017-03-14,6,15,-3,-1,65,93,31,0.0,1027.02,4,18,10.0
2017-03-15,7,15,-1,0,68,93,36,0.0,1027.06,4,11,10.0
2017-03-16,7,16,-2,1,75,100,42,0.0,1023.27,5,13,10.0
2017-03-17,9,20,-2,2,68,100,32,0.0,1016.02,5,17,n/a
2017-03-18,8,16,1,3,74,93,51,0.0,1008.65,6,17,9.1
2017-03-19,8,15,1,5,83,100,63,0.0,1010.60,4,11,8.3
2017-03-02,6,13,-2,1,83,100,51,0.0,1014.43,4,13,10.0
2017-03-20,12,20,4,7,75,100,46,0.0,1011.83,5,22,9.1
2017-03-21,10,18,3,6,72,100,48,0.0,1011.04,7,20,10.0
2017-03-22,10,13,6,8,88,100,77,0.0,1012.35,2,7,10.0
2017-03-23,12,18,6,7,78,100,49,0.0,1016.71,3,9,9.0
2017-03-24,11,20,2,5,73,100,37,0.0,1022.09,4,11,10.0
2017-03-25,10,17,4,4,71,93,37,0.0,1023.27,4,11,10.0
2017-03-26,5,10,-1,0,78,100,47,0.0,1020.33,5,20,10.0
2017-03-27,6,15,-4,-4,60,100,22,0.0,1024.87,6,13,n/a
2017-03-28,8,20,-3,-2,59,93,26,0.0,1023.70,4,9,n/a
2017-03-29,10,22,-1,1,60,93,25,0.0,1023.47,4,13,10.0
2017-03-03,6,13,0,3,80,100,54,0.0,1018.28,4,9,10.0
2017-03-30,12,22,2,3,57,87,27,0.0,1025.40,5,15,10.0
2017-03-31,12,22,3,4,61,93,29,0.0,1022.94,5,15,10.0
2017-03-04,9,12,6,6,81,93,58,0.0,1009.35,7,18,9.8
2017-03-05,8,10,5,5,83,93,66,0.0,1007.92,6,17,10.0
2017-03-06,7,11,3,4,85,100,62,0.0,1004.43,5,13,10.0
2017-03-07,8,13,2,-1,62,100,23,0.0,1006.62,7,22,10.0
2017-03-08,6,14,-1,-2,59,87,27,0.0,1019.57,5,17,10.0
2017-03-09,6,13,-1,1,72,93,38,0.0,1018.62,5,18,10.0
2017-04-01,12,22,2,3,59,93,30,0.0,1016.18,5,20,10.0
2017-04-10,14,23,4,7,65,100,33,0.0,1019.91,5,20,10.0
2017-04-11,10,16,5,7,82,100,52,0.0,1018.00,5,18,9.9
2017-04-12,10,17,4,5,74,100,42,0.0,1019.72,3,9,8.0
2017-04-13,13,21,5,7,75,94,40,0.0,1011.19,4,17,10.0
2017-04-14,14,20,9,8,69,94,40,0.0,1013.63,5,18,10.0
2017-04-15,12,14,9,9,84,94,67,0.0,1014.64,7,13,9.9
2017-04-16,10,16,4,7,85,100,55,0.0,1013.62,5,22,8.6
2017-04-17,8,13,3,3,76,100,41,0.0,1015.02,4,17,9.8
2017-04-18,4,7,2,3,89,100,65,0.0,1013.12,5,18,10.0
2017-04-19,4,8,0,-6,52,100,25,0.0,1015.62,10,32,10.0
2017-04-02,12,21,4,3,60,87,28,0.0,1016.35,7,15,10.0
2017-04-20,7,10,4,-11,28,36,23,0.0,1023.07,20,30,10.0
2017-04-21,4,13,-4,-6,49,80,24,0.0,1026.79,5,13,10.0
2017-04-22,8,17,-2,-1,58,86,32,0.0,1019.85,4,15,10.0
2017-04-23,7,9,5,3,79,93,62,0.0,1019.09,6,15,9.9
2017-04-24,8,12,5,5,80,100,58,0.0,1019.65,3,11,10.0
2017-04-25,13,16,10,8,73,87,59,0.0,1013.10,7,20,10.0
2017-04-26,12,14,11,9,80,94,63,0.0,1009.65,5,13,10.0
2017-04-27,12,14,11,11,92,100,82,0.0,1007.80,7,18,8.0
2017-04-28,12,15,8,7,79,100,41,0.0,1005.49,14,28,7.8
2017-04-29,8,14,2,1,65,93,33,0.0,1015.94,6,15,10.0
2017-04-03,12,23,2,2,55,93,20,0.0,1017.44,6,28,10.0
2017-04-30,8,15,0,1,65,93,38,0.0,1016.46,7,22,10.0
2017-04-04,12,22,3,5,70,94,35,0.0,1017.38,5,20,10.0
2017-04-05,12,16,7,8,83,100,55,0.0,1017.17,4,9,7.1
2017-04-06,12,17,7,6,71,93,48,0.0,1016.07,7,28,10.0
2017-04-07,10,17,2,2,67,93,34,0.0,1018.66,5,13,10.0
2017-04-08,12,22,3,5,64,100,29,0.0,1020.67,6,20,10.0
2017-04-09,14,21,8,6,61,87,35,0.0,1024.38,6,17,10.0
2017-05-01,12,18,6,5,62,87,40,0.0,1012.56,5,15,10.0
2017-05-10,10,15,4,4,71,93,51,0.0,1013.44,7,17,10.0
2017-05-11,12,17,6,9,80,94,67,0.0,1009.74,6,13,10.0
2017-05-12,18,22,13,12,77,94,46,0.0,1006.56,4,18,10.0
2017-05-13,16,21,11,12,79,100,56,0.0,1011.96,7,18,10.0
2017-05-14,18,24,13,13,78,94,44,0.0,1019.51,7,20,10.0
2017-05-15,16,19,12,13,86,100,68,0.0,1025.73,3,9,9.4
2017-05-16,16,24,7,10,68,100,38,0.0,1027.21,4,11,10.0
2017-05-17,18,22,13,11,67,88,46,0.0,1024.06,5,13,10.0
2017-05-18,16,25,8,9,63,94,29,0.0,1018.21,3,13,10.0
2017-05-19,16,25,8,9,62,94,34,0.0,1013.76,6,18,10.0
2017-05-02,12,18,6,6,69,100,37,0.0,1015.58,5,11,9.7
2017-05-20,14,20,8,10,81,100,52,0.0,1015.17,5,13,9.3
2017-05-21,17,23,11,10,69,100,38,0.0,1019.21,5,15,8.7
2017-05-22,16,25,8,10,68,94,38,0.0,1018.62,5,22,10.0
2017-05-23,18,25,10,12,71,100,38,0.0,1017.04,5,20,10.0
2017-05-24,18,22,13,13,76,94,53,0.0,1017.17,5,13,10.0
2017-05-25,16,21,10,10,69,94,46,0.0,1018.71,6,18,10.0
2017-05-26,15,23,7,8,64,93,36,0.0,1019.02,5,13,10.0
2017-05-27,17,26,8,10,62,93,34,0.0,1020.42,5,17,10.0
2017-05-28,18,26,10,11,63,94,39,0.0,1022.35,5,17,10.0
2017-05-29,20,28,11,12,66,94,39,0.0,1018.06,5,17,10.0
2017-05-03,10,19,2,4,67,93,28,0.0,1017.11,5,15,10.0
2017-05-30,21,29,13,15,69,100,45,0.0,1015.44,4,20,10.0
2017-05-31,22,29,14,14,66,94,40,0.0,1018.25,4,24,10.0
2017-05-04,10,16,3,6,74,93,55,0.0,1015.21,5,20,10.0
2017-05-05,12,16,7,7,81,100,59,0.0,1015.40,4,15,10.0
2017-05-06,11,19,3,6,73,100,40,0.0,1014.15,6,24,10.0
2017-05-07,14,19,9,10,82,100,59,0.0,1008.10,5,18,10.0
2017-05-08,14,21,7,9,80,100,43,0.0,1009.98,4,13,10.0
2017-05-09,11,15,7,9,85,100,63,0.0,1011.32,7,28,9.7
2017-06-01,21,28,14,15,69,94,39,0.0,1019.22,5,15,10.0
2017-06-10,18,26,10,11,67,94,39,0.0,1017.98,5,15,10.0
2017-06-11,20,26,13,11,62,94,36,0.0,1020.28,4,13,10.0
2017-06-12,20,30,11,14,68,94,45,0.0,1016.08,4,18,10.0
2017-06-13,22,30,15,16,69,94,42,0.0,1014.71,5,13,10.0
2017-06-14,18,22,15,14,76,94,49,0.0,1016.94,5,15,10.0
2017-06-15,20,27,13,14,70,100,42,0.0,1017.70,4,11,10.0
2017-06-16,21,27,15,16,78,94,51,0.0,1016.10,4,17,10.0
2017-06-17,19,25,13,12,69,100,27,0.0,1017.85,5,17,8.5
2017-06-18,18,26,9,9,58,87,34,0.0,1021.32,4,15,10.0
2017-06-19,18,27,10,11,61,94,34,0.0,1022.54,4,15,10.0
2017-06-02,20,27,14,14,69,88,42,0.0,1017.83,7,20,10.0
2017-06-20,21,30,12,14,63,94,35,0.0,1018.44,5,22,10.0
2017-06-21,24,32,15,15,65,88,36,0.0,1016.02,10,35,10.0
2017-06-22,23,32,14,16,69,100,38,0.0,1016.55,5,15,9.6
2017-06-23,26,32,19,17,62,88,34,0.0,1015.12,9,18,10.0
2017-06-24,24,32,17,19,75,94,43,0.0,1015.85,4,22,10.0
2017-06-25,20,24,17,19,91,100,78,0.0,1013.85,2,26,9.5
2017-06-26,22,28,15,16,73,100,39,0.0,1014.77,3,13,9.5
2017-06-27,20,26,15,16,80,94,54,0.0,1011.83,3,18,10.0
2017-06-28,20,26,15,16,89,100,57,0.0,1005.83,4,18,9.5
2017-06-29,19,24,14,14,79,100,47,0.0,1002.83,5,22,9.7
2017-06-03,20,26,13,15,75,94,44,0.0,1015.77,4,11,10.0
2017-06-30,18,24,11,12,71,94,36,0.0,1009.60,5,18,10.0
2017-06-04,20,28,12,13,66,100,32,0.0,1012.71,6,26,10.0
2017-06-05,20,23,16,13,73,88,50,0.0,1014.94,3,13,9.7
2017-06-06,18,22,13,14,85,94,60,0.0,1009.83,5,26,9.7
2017-06-07,13,15,11,11,87,94,77,0.0,1016.04,8,22,10.0
2017-06-08,14,21,6,8,69,100,35,0.0,1021.62,5,15,10.0
2017-06-09,16,25,8,9,64,93,28,0.0,1017.71,3,11,10.0
2017-07-01,19,24,14,13,72,100,38,0.0,1012.04,4,13,9.9
2017-07-10,25,31,19,16,59,88,33,0.0,1012.31,5,20,10.0
2017-07-11,23,30,16,16,66,100,40,0.0,1013.36,5,18,9.7
2017-07-12,22,29,16,16,73,100,45,0.0,1014.28,3,15,9.1
2017-07-13,21,26,16,17,83,100,54,0.0,1016.04,4,11,9.9
2017-07-14,18,21,15,12,72,94,46,0.0,1016.56,8,17,10.0
2017-07-15,18,24,11,9,60,100,31,0.0,1017.06,5,20,10.0
2017-07-16,16,23,8,8,60,87,33,0.0,1022.12,4,13,10.0
2017-07-17,18,27,8,10,64,93,34,0.0,1022.37,3,9,10.0
2017-07-18,20,29,11,12,63,94,32,0.0,1020.42,4,9,10.0
2017-07-19,22,30,13,14,64,94,33,0.0,1017.02,5,20,10.0
2017-07-02,16,22,10,12,73,94,46,0.0,1015.13,3,11,10.0
2017-07-20,22,30,14,15,66,94,40,0.0,1013.28,5,20,10.0
2017-07-21,23,31,15,15,66,94,35,0.0,1014.33,3,9,10.0
2017-07-22,24,31,18,16,61,88,35,0.0,1014.25,6,18,10.0
2017-07-23,23,31,15,16,65,94,38,0.0,1014.33,5,20,10.0
2017-07-24,19,22,16,17,85,94,68,0.0,1008.35,8,15,9.8
2017-07-25,18,24,12,12,80,100,41,0.0,1006.30,5,33,8.8
2017-07-26,14,21,8,12,81,100,53,0.0,1006.44,5,13,10.0
2017-07-27,19,25,13,12,73,94,41,0.0,1010.40,4,11,10.0
2017-07-28,22,29,15,14,67,94,35,0.0,1012.72,4,18,10.0
2017-07-29,22,29,15,15,69,88,42,0.0,1018.32,4,9,10.0
2017-07-03,20,25,14,13,70,100,47,0.0,1019.36,4,20,10.0
2017-07-30,22,29,16,17,74,94,45,0.0,1016.48,4,18,10.0
2017-07-31,24,32,16,17,70,100,38,0.0,1018.04,4,11,10.0
2017-07-04,20,27,13,14,69,100,42,0.0,1021.15,3,15,10.0
2017-07-05,21,29,13,15,70,94,45,0.0,1019.58,4,15,10.0
2017-07-06,23,32,14,15,62,94,29,0.0,1018.76,3,13,10.0
2017-07-07,24,31,16,16,71,94,43,0.0,1018.02,4,24,10.0
2017-07-08,24,32,17,17,69,94,40,0.0,1016.81,5,17,10.0
2017-07-09,26,32,19,17,60,83,33,0.0,1014.94,8,17,10.0
2017-08-01,26,34,17,18,66,94,38,0.0,1019.40,4,11,10.0
2017-08-10,23,28,18,19,83,100,54,0.0,1015.02,7,26,10.0
2017-08-11,20,25,16,15,77,100,36,0.0,1012.36,6,18,9.4
2017-08-12,18,22,13,13,76,94,57,0.0,1015.15,5,15,10.0
2017-08-13,19,27,11,13,69,100,37,0.0,1018.77,6,15,10.0
2017-08-14,20,27,13,14,67,94,39,0.0,1021.76,5,11,10.0
2017-08-15,20,28,13,14,67,94,37,0.0,1021.37,4,13,10.0
2017-08-16,22,30,14,15,73,94,37,0.0,1020.04,4,22,9.9
2017-08-17,22,30,15,16,72,100,40,0.0,1020.11,4,9,10.0
2017-08-18,23,31,15,16,69,94,35,0.0,1018.15,3,11,10.0
2017-08-19,20,25,16,16,80,94,57,0.0,1015.96,5,17,9.9
2017-08-02,26,35,17,17,64,88,32,0.0,1018.43,6,33,9.7
2017-08-20,18,23,12,12,76,100,43,0.0,1019.79,6,20,9.9
2017-08-21,16,23,8,9,67,100,36,0.0,1021.40,5,17,10.0
2017-08-22,15,23,7,9,69,100,38,0.0,1020.77,3,9,10.0
2017-08-23,17,26,8,11,71,100,39,0.0,1018.72,2,7,10.0
2017-08-24,20,29,11,14,73,94,42,0.0,1019.15,3,13,10.0
2017-08-25,22,31,13,15,71,94,40,0.0,1019.96,4,13,10.0
2017-08-26,22,31,14,17,75,100,46,0.0,1018.33,3,13,10.0
2017-08-27,24,32,16,16,67,100,29,0.0,1016.29,4,26,10.0
2017-08-28,20,27,14,14,78,100,48,0.0,1018.11,6,20,9.7
2017-08-29,18,25,12,14,82,100,50,0.0,1019.27,3,11,7.4
2017-08-03,26,34,17,18,69,100,26,0.0,1017.81,4,11,10.0
2017-08-30,18,27,10,13,76,100,39,0.0,1017.54,3,7,10.0
2017-08-31,20,29,12,14,69,100,40,0.0,1015.08,6,24,10.0
2017-08-04,28,36,19,19,66,94,32,0.0,1013.44,3,15,10.0
2017-08-05,26,33,19,19,67,94,40,0.0,1014.68,6,15,10.0
2017-08-06,23,29,17,19,75,94,48,0.0,1015.81,8,44,9.8
2017-08-07,20,25,16,14,70,100,41,0.0,1019.89,7,17,9.9
2017-08-08,22,28,15,16,70,94,48,0.0,1016.66,5,11,10.0
2017-08-09,24,30,17,19,75,94,55,0.0,1015.92,5,17,10.0
2017-09-01,17,20,14,15,91,100,77,0.0,1014.26,4,26,9.7
2017-09-10,16,17,14,15,96,100,88,0.0,1006.31,4,11,7.1
2017-09-11,16,18,15,16,97,100,88,0.0,1004.06,4,15,7.6
2017-09-12,12,16,9,11,93,100,77,0.0,1009.08,7,24,9.4
2017-09-13,12,19,6,8,83,100,49,0.0,1018.10,5,22,6.1
2017-09-14,13,18,8,12,91,100,73,0.0,1012.79,8,20,9.8
2017-09-15,10,12,9,9,93,100,82,0.0,1016.35,9,20,9.7
2017-09-16,12,13,10,11,96,100,88,0.0,1011.61,4,15,8.7
2017-09-17,14,17,9,11,90,100,67,0.0,1011.42,6,24,8.1
2017-09-18,12,16,9,10,91,100,72,0.0,1015.90,5,18,10.0
2017-09-19,8,10,7,7,94,100,87,0.0,1011.96,11,17,9.9
2017-09-02,14,18,11,13,88,100,72,0.0,1012.31,11,28,10.0
2017-09-20,10,13,6,8,90,100,58,0.0,1014.79,7,24,9.4
2017-09-21,12,20,3,6,80,100,33,0.0,1018.25,3,9,8.0
2017-09-22,12,19,4,7,84,100,55,0.0,1020.58,3,9,10.0
2017-09-23,12,20,4,9,86,100,52,0.0,1020.71,3,11,10.0
2017-09-24,12,14,11,12,95,100,88,0.0,1020.08,3,7,8.6
2017-09-25,13,15,11,11,95,100,82,0.0,1021.15,3,9,8.0
2017-09-26,12,14,10,11,95,100,88,0.0,1023.02,5,13,9.2
2017-09-27,14,17,10,12,92,100,77,0.0,1025.04,3,7,10.0
2017-09-28,12,19,6,9,82,100,49,0.0,1027.43,7,24,9.5
2017-09-29,12,18,5,8,82,100,52,0.0,1026.04,4,20,8.7
2017-09-03,14,19,10,9,75,100,40,0.0,1011.67,5,13,10.0
2017-09-30,12,17,6,7,75,100,42,0.0,1022.80,4,15,10.0
2017-09-04,13,22,4,8,77,100,43,0.0,1017.11,4,15,10.0
2017-09-05,16,23,8,10,76,100,38,0.0,1020.41,5,11,10.0
2017-09-06,16,24,9,12,81,100,53,0.0,1017.19,4,17,10.0
2017-09-07,14,15,12,13,95,100,88,0.0,1016.17,5,18,9.6
2017-09-08,14,17,12,12,90,100,68,0.0,1015.42,3,9,9.7
2017-09-09,14,19,10,13,91,100,68,0.0,1007.60,4,9,8.5
